,id,name,category,original_coord,snapped_coord,osm_coord,old_dist,new_dist,delta_dist,improved_by_snap,crossed
14,08f28341100b02b00312f2d5601f2e38,Java Bob's Coffee Roasting,coffee_shop,POINT (-122.0487320999999952 36.9583025000000021),POINT (-122.0487320999999810 36.9583025000000021),POINT (-122.0486939 36.9582702),6.191168598151172,6.191168598151172,0.0,False,[]
15,08f28341100b206c03cbbbc51fc4d487,Gadgetbox,music_production,POINT (-122.0483008000000069 36.9584551000000019),POINT (-122.0482837169984407 36.9583831605996096),POINT (-122.04829550000001 36.9583679),12.162232890646592,2.498046489326977,10.20077283068813,True,['footway']
16,08f283411010e0e003a5956b92b66204,University of California Santa Cruz,college_university,POINT (-122.0534784000000030 36.9545785999999978),POINT (-122.0534783999999888 36.9545785999999978),POINT (-122.05347895 36.954572025000004),0.9179673618504709,0.9179673618504709,0.0,False,[]
17,08f28341101317a503d86304fc56a588,Sergeant Derby Park,park,POINT (-122.0511396999999931 36.9534822999999975),POINT (-122.0511970000000161 36.9532711000000020),POINT (-122.05143792694601 36.953707207488904),45.64770766527397,66.40739983167695,30.1040521951705,False,['footway']
18,08f283411018681a035be082697e6455,Haut Surf Shop,surf_shop,POINT (-122.0487227999999931 36.9555300999999972),POINT (-122.0487155283936858 36.9554895492192728),POINT (-122.0489222592063 36.95540966902478),27.829157119183243,25.56233183265769,5.706654446266013,True,[]
19,08f28341101aed5c03b54fa97876c9c0,Cafe Iveta,wholesaler,POINT (-122.0504194699999942 36.9550664300000022),POINT (-122.0504194699999942 36.9550664300000022),POINT (-122.0502242 36.9549436),27.663912949514845,27.663912949514845,0.0,False,[]
20,08f28341102a365803ae8884bd3b3e7a,Hilltop Apartments,rental_services,POINT (-122.0574933999999985 36.9643749999999969),POINT (-122.0574933999999985 36.9643749999999969),POINT (-122.05787894346344 36.96349725867486),129.60059543454312,129.60059543454312,0.0,False,[]
21,08f2834110311a460395901d81a38f45,Pacific Collegiate School,high_school,POINT (-122.0595821000000001 36.9604780000000019),POINT (-122.0596332120055081 36.9604775692785950),POINT (-122.05957792764194 36.96039251952657),11.917735853292589,13.351615360659942,5.690078835060449,False,[]
22,08f283411032e96c03486ce80767cefd,Pacific Shores,landmark_and_historical_building,POINT (-122.0613203999999996 36.9591355000000021),POINT (-122.0613204000000138 36.9591355000000021),POINT (-122.06129799905882 36.959007365349215),18.024048393569764,18.024048393569764,0.0,False,[]
23,08f2834110332c650322ad034713353f,Toadal Fitness West Side,gym,POINT (-122.0583974999999981 36.9592485000000011),POINT (-122.0583974999999697 36.9592484999999940),POINT (-122.0584386 36.959206900000005),7.383723248182809,7.383723249336974,1.862645149230957e-09,False,[]
24,08f28341103b5a8603fab68b952165b0,West Side Pump Track,park,POINT (-122.0563939000000033 36.9605310999999972),POINT (-122.0558090000000107 36.9609992999999974),POINT (-122.05633419230905 36.96050744751075),7.41860136677651,90.07438202664436,92.16304012046459,False,['trunk']
25,08f2834110426d6303c61551c3ac4193,Garfield Park,park,POINT (-122.0427561000000054 36.9577044999999984),POINT (-122.0428967999999941 36.9577235000000002),POINT (-122.04266480284788 36.957914363876995),30.952211454583864,37.066950075181495,15.884730777163172,False,['footway']
26,08f2834110441a8a0388cbbae18f9f70,Companion Animal Hospital,veterinarian,POINT (-122.0466128999999995 36.9612189999999998),POINT (-122.0467121661904883 36.9612017867167992),POINT (-122.04681975000001 36.960887825),51.56474344007888,45.3497538728801,11.307480081597074,True,['service']
27,08f283411045147503e827bfc8490b49,Safeway,supermarket,POINT (-122.0451642999999962 36.9614472000000021),POINT (-122.0451642999999677 36.9614472000000021),POINT (-122.04520370061856 36.9613857829339),9.615071207575118,9.615071208424792,1.862645149230957e-09,False,[]
28,08f2834110453d6203c72ea59afbd5b1,Starbucks,coffee_shop,POINT (-122.0454691999999994 36.9619355000000027),POINT (-122.0454258151060003 36.9618561770360330),POINT (-122.04509870000001 36.9616709),55.31691484493775,44.63488307712473,12.060301250322942,True,['footway']
29,08f28341104564d4035748d3c6edbea3,The UPS Store 1128,freight_and_cargo_service,POINT (-122.0436002999999943 36.9612195999999997),POINT (-122.0437289880915728 36.9612081074125101),POINT (-122.044285 36.9611366),77.09258110399757,62.69154921679272,14.414689474425996,True,['tertiary' 'footway']
30,08f28341104566a303e979f7e8f08399,The Wishbone Pet Company,pet_store,POINT (-122.0441244999999952 36.9612155000000016),POINT (-122.0441241648151163 36.9612133151082887),POINT (-122.04451270000001 36.961101),46.06436143353826,45.994926154641334,0.3066689152122581,True,[]
31,08f283411045a513032df92ffe4fa1db,Valero Corner Store,gas_station,POINT (-122.0452789999999936 36.9622061000000031),POINT (-122.0452789999999794 36.9622060999999960),POINT (-122.04527900000001 36.9622061),0.0,1.862645149230957e-09,1.862645149230957e-09,False,[]
32,08f283411045aaea03c05fe089e5e7e4,The Garden Company Nursery & Gift Shop,nursery_and_gardening,POINT (-122.0457382999999965 36.9621221000000020),POINT (-122.0457382999999965 36.9621221000000020),POINT (-122.04576930734966 36.96223170596144),15.655327068513927,15.655327068513927,0.0,False,[]
33,08f283411045c185034b9cb1298fe5be,Subway,fast_food_restaurant,POINT (-122.0458394999999996 36.9616477000000003),POINT (-122.0458294000000024 36.9615904999999927),POINT (-122.04578930000001 36.9615444),15.438310769184794,7.821446180875365,8.047845753847941,True,[]
34,08f283411045c550030f5619c486154b,Taqueria Santa Cruz,texmex_restaurant,POINT (-122.0457463999999987 36.9616583000000034),POINT (-122.0457370202139060 36.9615997393070401),POINT (-122.045679 36.961559),15.737786470937671,8.598200243915711,8.225035839900727,True,[]
35,08f283411045ca4d03ba3a730c452288,Ferrell's Donuts,bakery,POINT (-122.0461841999999990 36.9615269999999967),POINT (-122.0461842000000132 36.9615270000000038),POINT (-122.04621079857361 36.96146278317559),9.423718104540002,9.42371810542416,9.313225746154785e-10,False,[]
36,08f283411045ec3103ea6a8c3cd7557e,Starbucks,coffee_shop,POINT (-122.0450744999999984 36.9615092000000018),POINT (-122.0450744999999699 36.9615092000000089),POINT (-122.04509870000001 36.9616709),22.688023415262933,22.688023414559364,2.08250058582033e-09,True,[]
37,08f283411046479d0371941115782d94,New Leaf Community Markets,supermarket,POINT (-122.0458485000000053 36.9592018999999965),POINT (-122.0456942000000140 36.9592494999999985),POINT (-122.04639329899368 36.95908587582841),62.76376004902494,81.09302486897612,18.412204206744395,False,['footway']
38,08f283411046681a030af1a78919c77c,Bonny Doon Garden Company,florist,POINT (-122.0462951660156250 36.9592933654785156),POINT (-122.0462880369613003 36.9592636056905945),POINT (-122.04576930734966 36.96223170596144),413.5199591253221,417.51403184419746,4.22118295509203,False,[]
39,08f28341104682710363c3a2bfa0ce2e,Domino's Pizza,pizza_restaurant,POINT (-122.0478762000000046 36.9604415000000017),POINT (-122.0478975141926696 36.9605255216380257),POINT (-122.04804320000001 36.9606955),39.97210256288314,28.70157300871255,11.943502043454089,True,['service']
40,08f283411046865c031ee9e886a0c164,Another Bike Shop,bicycle_shop,POINT (-122.0478037000000029 36.9606818000000032),POINT (-122.0478037000000171 36.9606818000000032),POINT (-122.04785960000001 36.9607291),9.063423415186534,9.063423415186534,0.0,False,[]
41,08f28341104690a3037d2fa3c9d93e18,Tam's Chinese Cuisine,asian_fusion_restaurant,POINT (-122.0482535999999953 36.9606889000000010),POINT (-122.0482535999999953 36.9606889000000010),POINT (-122.04826340000001 36.960720800000004),4.5760927944421095,4.5760927944421095,0.0,False,[]
42,08f28341104690e803493b5478b1ef59,Watering Hole,pub,POINT (-122.0483760999999987 36.9607986999999980),POINT (-122.0483650251499768 36.9607545651795633),POINT (-122.048372 36.9607005),13.68836564820804,7.572013388828634,6.27103351580642,True,[]
43,08f2834110469aaa03a49081218b8368,Upper Crust Pizza & Pasta,pizza_restaurant,POINT (-122.0485371999999984 36.9607020999999989),POINT (-122.0485371999999984 36.9607020999999918),POINT (-122.0485421 36.9606646),5.252714731081677,5.252714731081677,0.0,False,[]
44,08f2834110469adb032594e885920706,Tam's Restaurant,chinese_restaurant,POINT (-122.0482619999999940 36.9607090000000014),POINT (-122.0482619999999940 36.9607089999999943),POINT (-122.04826340000001 36.960720800000004),1.65128965307411,1.65128965307411,0.0,False,[]
45,08f283411046a0d503918b9d8766102f,You Do It Car Wash,car_wash,POINT (-122.0473396000000008 36.9610476000000006),POINT (-122.0473209434915702 36.9609763384070433),POINT (-122.0472105 36.9609417),20.59616995302853,13.207655053468864,10.142761589723078,True,[]
46,08f283411046a26b0377f9820e311c4c,Companion Bakeshop Westside Santa Cruz,bakery,POINT (-122.0475603999999947 36.9608840000000001),POINT (-122.0475604000000089 36.9608839999999930),POINT (-122.04752900000001 36.960855300000006),5.310825959945804,5.3108259592446405,9.313225746154785e-10,True,[]
47,08f283411046b40503438c983f575564,Mission Liquors,liquor_store,POINT (-122.0476374999999933 36.9610188999999991),POINT (-122.0476374999999933 36.9610188999999991),POINT (-122.04754960000001 36.9609601),12.761302451380901,12.761302451380901,0.0,False,[]
48,08f28341104c11a903dad9754b9f7606,Burger King,fast_food_restaurant,POINT (-122.0434017000000040 36.9627515999999972),POINT (-122.0434017000000182 36.9627515999999972),POINT (-122.04337357940724 36.96280581940627),8.176732637415673,8.176732637415673,0.0,False,[]
49,08f28341104c3a24035877db51a25f52,Gas and Shop,gas_station,POINT (-122.0432444000000061 36.9630713000000029),POINT (-122.0432126705910179 36.9630607968743590),POINT (-122.04306207448059 36.962900913964035),31.232017899620317,27.878428623759692,3.8232131802053058,True,[]
50,08f28341104c592d03847d79262b1020,U Save Liquors,liquor_store,POINT (-122.0436020000000070 36.9621311000000006),POINT (-122.0435969487423193 36.9621283532051379),POINT (-122.04349840487247 36.96214176413988),11.627465674825421,11.127826948789812,0.6801669199864749,True,[]
51,08f28341104d88c3036a05ecb5fd78b2,Starbucks,coffee_shop,POINT (-122.0425757000000004 36.9637525999999994),POINT (-122.0425757000000004 36.9637525999999923),POINT (-122.04261050621643 36.963712235736864),6.829144688336879,6.829144687569966,9.313225746154785e-10,True,[]
52,08f28341104d89a3038779bc26265db0,Hokkaido Ramen House,japanese_restaurant,POINT (-122.0424981000000031 36.9636315999999994),POINT (-122.0424980999999747 36.9636315999999923),POINT (-122.0424361 36.963606000000006),7.768888190827614,7.768888188745298,2.08250058582033e-09,True,[]
53,08f28341104d9c75035132cf5cc7de10,Jersey Mike's Subs,fast_food_restaurant,POINT (-122.0428648000000038 36.9639470999999986),POINT (-122.0428759232064948 36.9639547347473041),POINT (-122.04294172700253 36.96392919404299),8.919445728437555,8.14377842477801,1.6323695899675548,True,[]
54,08f28341104db02003160bda491ab646,Santa Cruz Natural Mattress,retail,POINT (-122.0425400000000025 36.9642800000000022),POINT (-122.0425400000000025 36.9642799999999951),POINT (-122.04266960000001 36.964200500000004),18.18839680007878,18.1883967989445,1.862645149230957e-09,True,[]
55,08f28341104db86503b1893c84c87e35,H&R Block,trusts,POINT (-122.0425718999999987 36.9642364999999984),POINT (-122.0425718999999845 36.9642364999999913),POINT (-122.04254420000001 36.9643029),9.751333667332275,9.751333667626804,2.08250058582033e-09,False,[]
56,08f28341104ddacb03d5901d7e3661f0,Rotten Robbie,convenience_store,POINT (-122.0431721000000067 36.9637511999999973),POINT (-122.0431713846105168 36.9637507214283332),POINT (-122.043280525 36.963714800000005),13.09191581799958,13.139832440535827,0.10386321317707366,False,[]
57,08f28341104deb5e030a6f081b32b59f,Bank of America ATM,atms,POINT (-122.0422499999999957 36.9635829999999999),POINT (-122.0422718040471182 36.9635945700064923),POINT (-122.0422705 36.9635857),2.312844651036899,1.244270080998128,2.913712260319941,True,['footway']
58,08f28341104e50a4035d9829bdd67fbc,Parish Publick House,pub,POINT (-122.0438249999999982 36.9612499999999997),POINT (-122.0438241441508325 36.9612443905243850),POINT (-122.04377500000001 36.9611864),10.463678917919694,9.75699821250222,0.7872764318754569,True,[]
59,08f28341104e514903a4a74bea1a8683,Wingstop,chicken_restaurant,POINT (-122.0440143000000006 36.9612424000000033),POINT (-122.0439975000000032 36.9612314999999967),POINT (-122.04396670000001 36.961168),11.641003331855813,9.487747488274712,2.4090469138955233,True,[]
60,08f28341104e58f10362bbad527476e7,Great Clips,hair_salon,POINT (-122.0439544000000041 36.9611899000000008),POINT (-122.0439543999999898 36.9611899000000008),POINT (-122.0438783 36.9611771),8.657066769323482,8.657066769323482,0.0,False,[]
61,08f28341104e89b3035d670e75d11cbd,Panda Express,chinese_restaurant,POINT (-122.0443355000000025 36.9620677999999998),POINT (-122.0443373763326917 36.9620793592861858),POINT (-122.04438300000001 36.9620947),6.481076926435364,5.510173016751488,1.62390149710747,True,[]
62,08f28341104eb80203684f32447046d5,@ Thai Recipe,asian_fusion_restaurant,POINT (-122.0443508000000037 36.9626565000000014),POINT (-122.0443508000000037 36.9626564999999943),POINT (-122.044324 36.9626266),5.12375957765387,5.12375957765387,0.0,False,[]
63,08f28341104eb988035613e41a35defe,Nails Plus,beauty_and_spa,POINT (-122.0444245999999993 36.9624735000000015),POINT (-122.0444695622853004 36.9625582388338145),POINT (-122.04442590000001 36.962588000000004),15.952622157702189,6.388721645690234,12.82286888127524,True,[]
64,08f28341104ebd5b037150d47f511872,At Thai Recipe,thai_restaurant,POINT (-122.0443546999999995 36.9626518000000033),POINT (-122.0443546999999853 36.9626518000000033),POINT (-122.044324 36.9626266),4.899519903941272,4.899519903941272,0.0,False,[]
65,08f28341104eea6b03eb43893f8184cf,Round Table Pizza,pizza_restaurant,POINT (-122.0442397999999997 36.9620772999999971),POINT (-122.0442417430495539 36.9620892702988328),POINT (-122.04424300000001 36.962104000000004),3.7367996328836854,2.0568726489894598,1.6816426500299835,True,[]
66,08f283411055848b03c30d02aec97dd7,Bantam,pizza_restaurant,POINT (-122.0456180999999987 36.9588845999999975),POINT (-122.0456180999999702 36.9588845999999904),POINT (-122.0456575 36.9593312),62.37123936801996,62.37123936815094,1.862645149230957e-09,False,[]
67,08f28341105586da0333ccd0a47bc051,Verve Coffee Roasters,coffee_shop,POINT (-122.0456753999999933 36.9590710000000016),POINT (-122.0456731926848732 36.9590628190662756),POINT (-122.04555493323673 36.95887616060919),30.275460291534326,29.146209523096765,1.165890540122642,True,[]
68,08f283411055a065039a5774194df663,Flux Acupuncture Lounge,acupuncture,POINT (-122.0455721000000011 36.9590334999999968),POINT (-122.0455721000000153 36.9590334999999897),POINT (-122.045455 36.959365600000005),48.06697674201662,48.06697674291304,9.313225746154785e-10,False,[]
69,08f2834110594a8903df8b2571d71e2e,Santa Cruz Missionary Baptist Church,church_cathedral,POINT (-122.0377809999999954 36.9583269999999970),POINT (-122.0377809999999670 36.9583269999999899),POINT (-122.03775495000001 36.9583553),4.894132871849,4.894132871495577,2.08250058582033e-09,True,[]
70,08f283411059585b03cdc2cc387d9737,Garfield Park Branch Library,library,POINT (-122.0383319999999969 36.9580580000000012),POINT (-122.0383320000000111 36.9580579999999941),POINT (-122.03837010000001 36.9580423),4.77201341093846,4.77201341093846,0.0,False,[]
71,08f2834110598865035ff3fe13e476e6,Circle Market,grocery_store,POINT (-122.0388868999999943 36.9591440000000020),POINT (-122.0388868999999943 36.9591440000000020),POINT (-122.0388429 36.9591062),7.191783861344564,7.191783861344564,0.0,False,[]
72,08f283411066dd18039ae2275a7c1855,Arroyo Seco Canyon,active_life,POINT (-122.0542863999999952 36.9661496000000014),POINT (-122.0549753999999893 36.9662592999999973),POINT (-122.05390767359845 36.96553695554074),95.20058146107431,155.74302924607954,78.20713708525831,False,[]
73,08f28341107309050384bf12de34ce65,Hampton Inn Santa Cruz West,hotel,POINT (-122.0490644000000060 36.9609434999999991),POINT (-122.0490643999999918 36.9609434999999920),POINT (-122.04890134144591 36.9610260328719),21.4869073379455,21.4869073379455,0.0,False,[]
74,08f283411077599203cb753148b7a231,Mission Gardens,landmark_and_historical_building,POINT (-122.0528474999999986 36.9622329999999977),POINT (-122.0529643999999649 36.9621525999999960),POINT (-122.05259044652011 36.962011977911786),42.03554787225719,46.007923631752874,17.170047460632002,False,[]
75,08f28341108084d6034b5b48b41ca1d5,Natural Bridges,active_life,POINT (-122.0565973000000071 36.9494587000000010),POINT (-122.0564263780296130 36.9499307480443662),POINT (-122.05721388404876 36.95216186550607),382.7476224274508,322.91628126481294,68.45147324907575,True,['service']
76,08f2834110a2d70203e35a8344f38c1d,Marine Wildlife Veterinary Care and Research Center,pet_services,POINT (-122.0653391999999968 36.9542535000000001),POINT (-122.0654406278021611 36.9542544455527278),POINT (-122.06556599908394 36.953735244577416),76.48175954289715,73.66039633694281,11.291659571422127,True,['footway' 'footway']
77,08f2834110aa34720330a7896cd98ad4,Antonelli Pond,lake,POINT (-122.0603521000000029 36.9559436999999988),POINT (-122.0592323000000050 36.9559968000000012),POINT (-122.06028200234694 36.95584957994224),15.25786538707573,118.63841603234528,124.87485040476074,False,['path' 'track']
78,08f2834110af2dab034c18c9cf3eb178,Homeless Garden Project Farm,urban_farm,POINT (-122.0619130999999982 36.9569886999999966),POINT (-122.0618776999999966 36.9582242999999977),POINT (-122.06191308841375 36.95698870326416),0.0013675889940097988,172.17539824330217,172.17588236330775,False,['track']
79,08f2834110b5469a0302106e90bc0d47,Coastal Biology Building,campus_building,POINT (-122.0651866999999982 36.9530071000000007),POINT (-122.0651866999999982 36.9530071000000007),POINT (-122.06533986525201 36.95261399277708),57.35313070724064,57.35313070724064,0.0,False,[]
80,08f2834110b8a69203353dedac4de7d9,Antonelli Pond,lake,POINT (-122.0604801000000066 36.9555561999999966),POINT (-122.0591895999999963 36.9556741999999900),POINT (-122.06028200234694 36.95584957994224),46.43941414265289,124.0356305417024,144.59521100241852,False,['path' 'path' 'path' 'track']
81,08f2834110c148aa032802b9bcc3f3c2,Fair Avenue Beach,beach,POINT (-122.0439432000000011 36.9509442000000021),POINT (-122.0440950999999927 36.9511578999999912),POINT (-122.04454417804818 36.95149108506422),101.38569899424209,68.21428245865621,34.23528873779886,True,['tertiary']
82,08f2834110c5e31a03fef9f9ad8c77c7,Gateway School Santa Cruz,elementary_school,POINT (-122.0485486000000037 36.9536003999999991),POINT (-122.0486765004957164 36.9535269922717262),POINT (-122.04863100000001 36.9531463),63.91851073696434,53.27240363208896,17.529502161366104,True,['footway']
83,08f2834110d53394035a5914ed76dba7,Swift Beach,beach,POINT (-122.0477879999999971 36.9502030000000019),POINT (-122.0477879999999971 36.9502030000000090),POINT (-122.04786331906166 36.949668112704714),74.9776381975792,74.97763819850468,9.313225746154785e-10,False,[]
84,08f2834111c102d20333151ddc967a25,Coast Road Stables,active_life,POINT (-122.0691582999999980 36.9612976000000018),POINT (-122.0691605271352813 36.9612595439834450),POINT (-122.06788147678428 36.960627800891466),170.02896877884078,167.38887679903218,5.307612650883962,True,[]
85,08f28341120202b003f5038454ba5482,7-Eleven,convenience_store,POINT (-122.0296258999999992 36.9689976000000016),POINT (-122.0296835000000044 36.9689923000000036),POINT (-122.0297966357912 36.96903607169805),19.747632736070575,13.99316973918602,6.4543851447960385,True,[]
86,08f28341120328190310ccfbcf842ea6,London Nelson Community Center,community_center,POINT (-122.0274253000000044 36.9691862000000029),POINT (-122.0274497999999852 36.9691591000000059),POINT (-122.02768351092092 36.969387628906155),40.1730138015781,41.118357925675035,4.657835920096672,False,[]
87,08f283411203281903ce18d843b049f6,Laurel Park,park,POINT (-122.0279010999999940 36.9693614999999980),POINT (-122.0278607365777930 36.9693656296969166),POINT (-122.02807789839494 36.969494518064145),27.034026409697066,30.11468604176126,4.5299277366425,False,[]
88,08f283411203452003db284864478ca1,De La Hacienda Taqueria,mexican_restaurant,POINT (-122.0281822000000034 36.9687222000000020),POINT (-122.0281517575122336 36.9687254197262121),POINT (-122.02808300000001 36.9687174),11.063126469870886,7.735182868795331,3.4184056392757887,True,['footway']
89,08f2834112034960039b744209d5f83c,Ultramat Laundromat Cafe,laundromat,POINT (-122.0284269999999935 36.9687522999999985),POINT (-122.0284245549860458 36.9687378556288735),POINT (-122.02846982881422 36.968688720548776),10.060021632910894,8.501037183953791,2.0308535303697672,True,['footway']
90,08f2834112040b0503e6c061d297b6ae,Santa Cruz High School,high_school,POINT (-122.0335768999999999 36.9716225000000023),POINT (-122.0335768999999857 36.9716224999999952),POINT (-122.03246566818407 36.970328552744164),218.64785391870197,218.64785391793404,9.313225746154785e-10,True,[]
91,08f283411206082903e06c1903835058,Santa Cruz High School Tennis Courts,tennis_court,POINT (-122.0334727000000044 36.9700885999999969),POINT (-122.0334290457010411 36.9702572801621727),POINT (-122.0325206345899 36.97010506050558),106.00824919858849,103.32406904908635,23.999765374825802,True,[]
92,08f283411207169403bcfc42e74a0f2f,Santa Cruz High School Pool,high_school,POINT (-122.0315970000000050 36.9708342999999999),POINT (-122.0315485999999936 36.9710810999999921),POINT (-122.03246566818407 36.970328552744164),119.65151479340305,146.34357141388773,34.8071339520857,False,['footway' 'residential']
93,08f2834112072aad0391245905ad575a,Santa Cruz High School Soccer Field,soccer_field,POINT (-122.0315970000000050 36.9708342999999999),POINT (-122.0315485999999936 36.9710810999999921),POINT (-122.0325206345899 36.97010506050558),144.5533115581097,173.7906587920126,34.8071339520857,False,['footway' 'residential']
94,08f28341120801a803b5c59df8827b0e,MeloMelo Kava Bar,lounge,POINT (-122.0259410999999972 36.9719053000000031),POINT (-122.0259410999999972 36.9719053000000031),POINT (-122.02568400000001 36.9719029),28.622194648558178,28.622194648558178,0.0,False,[]
95,08f28341120804d603c4a77c304da920,Eye Q,optometrist,POINT (-122.0256657999999987 36.9720974000000027),POINT (-122.0257176544527908 36.9720876046926747),POINT (-122.0257303 36.9720626),8.66404554484891,3.757689408371205,5.931569500667756,True,['footway']
96,08f2834112080ba203de76f89a266e53,University Town Center,college_university,POINT (-122.0261162999999982 36.9718421000000035),POINT (-122.0261162999999982 36.9718421000000035),POINT (-122.02592613621947 36.971912146313706),23.31051964189304,23.31051964189304,0.0,False,[]
97,08f2834112080db303c4718d6ffd6ab3,Five Guys,fast_food_restaurant,POINT (-122.0257729000000069 36.9718422999999987),POINT (-122.0257728999999927 36.9718422999999987),POINT (-122.025728 36.971767400000004),11.571398104859927,11.571398104859927,0.0,False,[]
98,08f283411208169803f67f033d0a20c1,Toadal Fitness,gym,POINT (-122.0263549999999952 36.9723603999999995),POINT (-122.0263550000000095 36.9723603999999995),POINT (-122.02637600000001 36.9724628),14.458303355588392,14.458303355588392,0.0,False,[]
99,08f2834112082242033b9ae7b4e203f6,Pacific Avenue Historic District,landmark_and_historical_building,POINT (-122.0257016999999991 36.9723512999999997),POINT (-122.0257844000000063 36.9723167000000004),POINT (-122.02557879908314 36.97204700202116),44.552362492952774,43.99988041545169,10.392069497451187,True,['footway']
100,08f283411208273503580cafd71c581d,Pizza My Heart,pizza_restaurant,POINT (-122.0254721999999958 36.9722723000000002),POINT (-122.0254674834674660 36.9722575631798662),POINT (-122.02545800000001 36.972343),9.977100587930527,11.951173617511964,2.119437072860946,False,[]
101,08f28341120830eb03cc0bcc958ca42d,Cold Stone Creamery,ice_cream_shop,POINT (-122.0258967000000041 36.9725024000000033),POINT (-122.0258967000000041 36.9725023999999891),POINT (-122.025834 36.9724),15.883781754136402,15.883781753299814,9.313225746154785e-10,True,[]
102,08f28341120832a403e4a807d130e29b,Cafe Gratitude,smoothie_juice_bar,POINT (-122.0258989999999955 36.9727030000000028),POINT (-122.0259532000000178 36.9727571999999967),POINT (-122.0260554 36.972561500000005),26.30301715609248,29.546411661653778,9.666288397182155,False,['footway']
103,08f283411208357403752ce899182636,Shogun Japanese Restaurant,sushi_restaurant,POINT (-122.0258407000000034 36.9723788000000013),POINT (-122.0258407000000176 36.9723787999999942),POINT (-122.0258048 36.9722856),13.587169291418098,13.587169290527973,9.313225746154785e-10,True,[]
104,08f283411208368303ab43abd0478c70,Nick the Greek,greek_restaurant,POINT (-122.0258342999999996 36.9726111000000017),POINT (-122.0258736124551007 36.9726035285955632),POINT (-122.02590400000001 36.972594400000006),8.100381409043433,3.6139580552202473,4.501607825329031,True,[]
